,stateid,county,year,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,population,urate,gsp,pincome,governor_is_democrat_1yes,number_in_lower_house_democrat,number_in_lower_house_republican,fraction_house_that_is_democrat,number_in_upper_house_democrat,number_in_upper_house_republican,fraction_senate_that_is_democrat,house_dem_majority,senate_dem_majority,unified_legislature,trifecta_dem,trifecta_rep,trifecta_status,governor_party_lag,governor_party_change,governor_party_shift_direction,governor_shift_to_democrat,governor_shift_to_republican,house_majority_lag,house_party_change,house_party_shift_direction,house_shift_to_democrat,house_shift_to_republican,senate_majority_lag,senate_party_change,senate_party_shift_direction,senate_shift_to_democrat,senate_shift_to_republican,unified_legislature_lag,unified_legislature_change,trifecta_status_lag,trifecta_change,trifecta_shift_direction,trifecta_shift_to_democrat,trifecta_shift_to_republican,divided_to_unified,state,total_rcra_violations,total_toxic_emissions,party_in_control_filled,party_in_control_lag,partisan_change,partisan_change_to_republican,partisan_change_to_democrat,geo_name,state_abb,party_in_control
7945,PA,LYCOMING,2009,16,,,12666858.0,8.0,576963.5,511617900.0,1.0,104.0,99.0,0.5123152709359606,21.0,29.0,0.42,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,568.0,,,,,,,,,
7946,PA,LYCOMING,2010,6,,,12711160.0,8.5,599025.1,534469900.0,1.0,103.0,97.0,0.515,20.0,30.0,0.4,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,461.0,,,,,,,,,
7947,PA,LYCOMING,2011,5,,,12745815.0,7.9,618555.4,563434900.0,0.0,91.0,112.0,0.4482758620689655,19.0,30.0,0.3877551020408163,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Divided Government,1.0,-1.0,0.0,1.0,1.0,Pennsylvania,405.0,,,,,,,,,
7948,PA,LYCOMING,2012,8,,,12767118.0,7.8,640663.1,587521900.0,0.0,87.0,110.0,0.4416243654822335,20.0,30.0,0.4,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,539.0,,,,,,,,,
7949,PA,LYCOMING,2013,12,,,12776309.0,7.4,663334.5,592972700.0,0.0,90.0,111.0,0.4477611940298507,23.0,27.0,0.46,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,391.0,,,,,,,,,
7950,PA,LYCOMING,2014,5,Pounds,36638.09355,12788313.0,5.9,691173.2,619387100.0,0.0,92.0,110.0,0.4554455445544554,23.0,26.0,0.4693877551020408,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,483.0,11354473.4969758,,,,,,,,
7951,PA,LYCOMING,2015,16,Pounds,59857.9870303,12784826.0,5.3,711787.2,644445800.0,1.0,84.0,119.0,0.4137931034482758,20.0,30.0,0.4,0.0,0.0,1.0,0.0,0.0,Divided Government,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,1.0,0.0,0.0,0.0,0.0,Pennsylvania,419.0,9823880.0058946,,,,,,,,
7952,PA,LYCOMING,2016,7,Pounds,40914.8974924,12782275.0,5.4,726884.5,662352900.0,1.0,84.0,119.0,0.4137931034482758,19.0,31.0,0.38,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,408.0,7167025.789840501,,,,,,,,
7953,PA,LYCOMING,2017,14,Pounds,27409.6620221,12787641.0,4.9,745140.8,681658500.0,1.0,82.0,121.0,0.4039408866995074,16.0,34.0,0.32,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,473.0,7723759.803331099,,,,,,,,
7954,PA,LYCOMING,2018,15,Pounds,40650.1861912,12800922.0,4.2,778374.6,717255300.0,1.0,81.0,120.0,0.4029850746268656,16.0,34.0,0.32,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,419.0,8122289.635114998,,,,,,,,
7955,PA,LYCOMING,2019,17,Pounds,32508.572180000003,12801989.0,4.4,808737.5,742924300.0,1.0,91.0,110.0,0.4527363184079602,21.0,28.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,381.0,7568044.3192508,N,,,,,LYCOMING,PA,N
7956,PA,LYCOMING,2020,3,Pounds,40387.312422,12995477.0,8.9,771613.2,783825600.0,1.0,93.0,110.0,0.458128078817734,21.0,28.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,145.0,6431492.6965125,N,N,0.0,,,,,N
7957,PA,MERCER,2004,16,,,12410722.0,5.4,480811.1,432741600.0,1.0,94.0,108.0,0.4653465346534653,21.0,29.0,0.42,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,534.0,,,,,,,,,
7958,PA,MERCER,2005,5,,,12449990.0,5.0,504870.6,451950400.0,1.0,93.0,110.0,0.458128078817734,18.0,29.0,0.3829787234042553,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,408.0,,,,,,,,,
7959,PA,MERCER,2006,9,,,12510809.0,4.6,525666.1,475815300.0,1.0,102.0,101.0,0.5024630541871922,20.0,30.0,0.4,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,440.0,,,,,,,,,
7960,PA,MERCER,2007,15,,,12563937.0,4.4,559142.6,505303600.0,1.0,102.0,101.0,0.5024630541871922,21.0,29.0,0.42,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,622.0,,D,,,,,MERCER,PA,D
7961,PA,MERCER,2008,6,,,12612285.0,5.3,581527.3,523556700.0,1.0,102.0,101.0,0.5024630541871922,21.0,29.0,0.42,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,518.0,,D,D,0.0,,,,,D
7962,PA,MERCER,2009,10,,,12666858.0,8.0,576963.5,511617900.0,1.0,104.0,99.0,0.5123152709359606,21.0,29.0,0.42,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,568.0,,D,D,0.0,,,,,D
7963,PA,MERCER,2010,13,,,12711160.0,8.5,599025.1,534469900.0,1.0,103.0,97.0,0.515,20.0,30.0,0.4,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,461.0,,D,D,0.0,,,,,D
7964,PA,MERCER,2011,13,,,12745815.0,7.9,618555.4,563434900.0,0.0,91.0,112.0,0.4482758620689655,19.0,30.0,0.3877551020408163,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Divided Government,1.0,-1.0,0.0,1.0,1.0,Pennsylvania,405.0,,R,D,1.0,1.0,0.0,MERCER,PA,R
7965,PA,MERCER,2012,8,,,12767118.0,7.8,640663.1,587521900.0,0.0,87.0,110.0,0.4416243654822335,20.0,30.0,0.4,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,539.0,,R,R,0.0,,,,,R
7966,PA,MERCER,2013,21,,,12776309.0,7.4,663334.5,592972700.0,0.0,90.0,111.0,0.4477611940298507,23.0,27.0,0.46,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,391.0,,R,R,0.0,,,,,R
7967,PA,MERCER,2014,31,Pounds,241590.4687599,12788313.0,5.9,691173.2,619387100.0,0.0,92.0,110.0,0.4554455445544554,23.0,26.0,0.4693877551020408,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,483.0,11354473.4969758,R,R,0.0,,,,,R
7968,PA,MERCER,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,MERCER,PA,R
7969,PA,MERCER,2016,36,Pounds,168343.329011,12782275.0,5.4,726884.5,662352900.0,1.0,84.0,119.0,0.4137931034482758,19.0,31.0,0.38,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,408.0,7167025.789840501,R,,,,,,,R
7970,PA,MERCER,2017,18,Pounds,156166.6589661,12787641.0,4.9,745140.8,681658500.0,1.0,82.0,121.0,0.4039408866995074,16.0,34.0,0.32,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,473.0,7723759.803331099,R,R,0.0,,,MERCER,PA,R
7971,PA,MERCER,2018,9,Pounds,200581.1251608,12800922.0,4.2,778374.6,717255300.0,1.0,81.0,120.0,0.4029850746268656,16.0,34.0,0.32,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,419.0,8122289.635114998,R,R,0.0,,,,,R
7972,PA,MERCER,2019,6,Pounds,193822.2200815,12801989.0,4.4,808737.5,742924300.0,1.0,91.0,110.0,0.4527363184079602,21.0,28.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,381.0,7568044.3192508,R,R,0.0,,,MERCER,PA,R
7973,PA,MERCER,2020,4,Pounds,182462.1662648,12995477.0,8.9,771613.2,783825600.0,1.0,93.0,110.0,0.458128078817734,21.0,28.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,145.0,6431492.6965125,R,R,0.0,,,,,R
7974,PA,MERCER,2021,1,Pounds,192539.8748454,13013614.0,5.9,844391.6,833322000.0,1.0,90.0,111.0,0.4477611940298507,20.0,27.0,0.425531914893617,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,263.0,6920886.354867498,R,R,0.0,,,,,R
7975,PA,MONROE,2005,2,,,12449990.0,5.0,504870.6,451950400.0,1.0,93.0,110.0,0.458128078817734,18.0,29.0,0.3829787234042553,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,408.0,,,,,,,,,
7976,PA,MONROE,2006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977,PA,MONROE,2007,3,,,12563937.0,4.4,559142.6,505303600.0,1.0,102.0,101.0,0.5024630541871922,21.0,29.0,0.42,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,622.0,,D,,,,,MONROE,PA,D
7978,PA,MONROE,2008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,,,D
7979,PA,MONROE,2009,1,,,12666858.0,8.0,576963.5,511617900.0,1.0,104.0,99.0,0.5123152709359606,21.0,29.0,0.42,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,568.0,,D,,,,,,,D
7980,PA,MONROE,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,D,,,,,,D
7981,PA,MONROE,2011,5,,,12745815.0,7.9,618555.4,563434900.0,0.0,91.0,112.0,0.4482758620689655,19.0,30.0,0.3877551020408163,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Divided Government,1.0,-1.0,0.0,1.0,1.0,Pennsylvania,405.0,,R,,,,,MONROE,PA,R
7982,PA,MONROE,2012,4,,,12767118.0,7.8,640663.1,587521900.0,0.0,87.0,110.0,0.4416243654822335,20.0,30.0,0.4,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,539.0,,R,R,0.0,,,,,R
7983,PA,MONROE,2013,1,,,12776309.0,7.4,663334.5,592972700.0,0.0,90.0,111.0,0.4477611940298507,23.0,27.0,0.46,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,391.0,,R,R,0.0,,,,,R
7984,PA,MONROE,2014,2,Pounds,4826.65,12788313.0,5.9,691173.2,619387100.0,0.0,92.0,110.0,0.4554455445544554,23.0,26.0,0.4693877551020408,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,483.0,11354473.4969758,R,R,0.0,,,,,R
7985,PA,MONROE,2015,5,Pounds,5284.9,12784826.0,5.3,711787.2,644445800.0,1.0,84.0,119.0,0.4137931034482758,20.0,30.0,0.4,0.0,0.0,1.0,0.0,0.0,Divided Government,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,1.0,0.0,0.0,0.0,0.0,Pennsylvania,419.0,9823880.0058946,R,R,0.0,,,MONROE,PA,R
7986,PA,MONROE,2016,3,Pounds,5785.7729,12782275.0,5.4,726884.5,662352900.0,1.0,84.0,119.0,0.4137931034482758,19.0,31.0,0.38,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,408.0,7167025.789840501,R,R,0.0,,,,,R
7987,PA,MONROE,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,R
7988,PA,MONROE,2018,3,Pounds,3195.38,12800922.0,4.2,778374.6,717255300.0,1.0,81.0,120.0,0.4029850746268656,16.0,34.0,0.32,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,419.0,8122289.635114998,R,,,,,,,R
7989,PA,MONTGOMERY,2004,88,,,12410722.0,5.4,480811.1,432741600.0,1.0,94.0,108.0,0.4653465346534653,21.0,29.0,0.42,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,534.0,,,,,,,,,
7990,PA,MONTGOMERY,2005,75,,,12449990.0,5.0,504870.6,451950400.0,1.0,93.0,110.0,0.458128078817734,18.0,29.0,0.3829787234042553,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,408.0,,,,,,,,,
7991,PA,MONTGOMERY,2006,37,,,12510809.0,4.6,525666.1,475815300.0,1.0,102.0,101.0,0.5024630541871922,20.0,30.0,0.4,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,440.0,,,,,,,,,
7992,PA,MONTGOMERY,2007,125,,,12563937.0,4.4,559142.6,505303600.0,1.0,102.0,101.0,0.5024630541871922,21.0,29.0,0.42,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,622.0,,N,,,,,MONTGOMERY,PA,N
7993,PA,MONTGOMERY,2008,65,,,12612285.0,5.3,581527.3,523556700.0,1.0,102.0,101.0,0.5024630541871922,21.0,29.0,0.42,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,518.0,,N,N,0.0,,,,,N
7994,PA,MONTGOMERY,2009,62,,,12666858.0,8.0,576963.5,511617900.0,1.0,104.0,99.0,0.5123152709359606,21.0,29.0,0.42,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,568.0,,N,N,0.0,,,,,N
7995,PA,MONTGOMERY,2010,46,,,12711160.0,8.5,599025.1,534469900.0,1.0,103.0,97.0,0.515,20.0,30.0,0.4,1.0,0.0,0.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,461.0,,N,N,0.0,,,,,N
7996,PA,MONTGOMERY,2011,35,,,12745815.0,7.9,618555.4,563434900.0,0.0,91.0,112.0,0.4482758620689655,19.0,30.0,0.3877551020408163,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Divided Government,1.0,-1.0,0.0,1.0,1.0,Pennsylvania,405.0,,D,N,1.0,0.0,1.0,MONTGOMERY,PA,D
7997,PA,MONTGOMERY,2012,79,,,12767118.0,7.8,640663.1,587521900.0,0.0,87.0,110.0,0.4416243654822335,20.0,30.0,0.4,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,539.0,,D,D,0.0,,,,,D
7998,PA,MONTGOMERY,2013,54,,,12776309.0,7.4,663334.5,592972700.0,0.0,90.0,111.0,0.4477611940298507,23.0,27.0,0.46,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,391.0,,D,D,0.0,,,,,D
7999,PA,MONTGOMERY,2014,55,Pounds,280946.4176224,12788313.0,5.9,691173.2,619387100.0,0.0,92.0,110.0,0.4554455445544554,23.0,26.0,0.4693877551020408,0.0,0.0,1.0,0.0,1.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,0.0,0.0,0.0,0.0,0.0,Pennsylvania,483.0,11354473.4969758,D,D,0.0,,,,,D
8000,PA,MONTGOMERY,2015,73,Pounds,272319.5371665,12784826.0,5.3,711787.2,644445800.0,1.0,84.0,119.0,0.4137931034482758,20.0,30.0,0.4,0.0,0.0,1.0,0.0,0.0,Divided Government,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Republican Trifecta,1.0,0.0,0.0,0.0,0.0,Pennsylvania,419.0,9823880.0058946,D,D,0.0,,,MONTGOMERY,PA,D
8001,PA,MONTGOMERY,2016,70,Pounds,412250.0085538,12782275.0,5.4,726884.5,662352900.0,1.0,84.0,119.0,0.4137931034482758,19.0,31.0,0.38,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,408.0,7167025.789840501,D,D,0.0,,,,,D
8002,PA,MONTGOMERY,2017,53,Pounds,435701.0106776,12787641.0,4.9,745140.8,681658500.0,1.0,82.0,121.0,0.4039408866995074,16.0,34.0,0.32,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,473.0,7723759.803331099,D,D,0.0,,,MONTGOMERY,PA,D
8003,PA,MONTGOMERY,2018,78,Pounds,396165.67,12800922.0,4.2,778374.6,717255300.0,1.0,81.0,120.0,0.4029850746268656,16.0,34.0,0.32,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,419.0,8122289.635114998,D,D,0.0,,,,,D
8004,PA,MONTGOMERY,2019,80,Pounds,437213.78,12801989.0,4.4,808737.5,742924300.0,1.0,91.0,110.0,0.4527363184079602,21.0,28.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,381.0,7568044.3192508,D,D,0.0,,,MONTGOMERY,PA,D
8005,PA,MONTGOMERY,2020,14,Pounds,517228.812,12995477.0,8.9,771613.2,783825600.0,1.0,93.0,110.0,0.458128078817734,21.0,28.0,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,Divided Government,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Divided Government,0.0,0.0,0.0,0.0,0.0,Pennsylvania,145.0,6431492.6965125,D,D,0.0,,,,,D
